id,category,sub_category,name,district,address,lat,lng,google_coordinates,phone,business_hours,description,tags,google_map_url,notes,google_matched_name
FOOD-YL-077,在地美食,雲林100碗,AJ CAFÉ (甜蜜蜜糖都-虎尾糖咖啡甜點套餐),虎尾鎮,632雲林縣虎尾鎮民主路18-5號,23.7036026,120.4348377,"23.7036026, 120.4348377",,13:00–21:30 (休假日依粉專公告),入選雲林100碗：推薦品項「甜蜜蜜糖都-虎尾糖咖啡甜點套餐」。,"雲林100碗, 虎尾鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7036026,120.4348377",,雲林100碗-AJ CAFE
FOOD-YL-078,在地美食,雲林100碗,虎尾小台北 (雞蛋糕),虎尾鎮,632雲林縣虎尾鎮中正路80號,23.7086742,120.4367483,"23.7086742, 120.4367483",,13:00–20:00 (售完為止),入選雲林100碗：推薦品項「雞蛋糕」。,"雲林100碗, 虎尾鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7086742,120.4367483",,雲林100碗-虎尾小台北雞蛋糕
FOOD-YL-079,在地美食,雲林100碗,中華麺そば (特濃豚骨拉麵),虎尾鎮,632雲林縣虎尾鎮林森路二段207號,23.711608,120.4292473,"23.711608, 120.4292473",,"11:30–14:00, 17:00–21:00 (週三休)",入選雲林100碗：推薦品項「特濃豚骨拉麵」。,"雲林100碗, 虎尾鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.711608,120.4292473",,雲林100碗-中華麵そば-虎尾店
FOOD-YL-080,在地美食,雲林100碗,井野日本料理 (鮭魚親子蓋飯),虎尾鎮,632雲林縣虎尾鎮民主路18-15號,23.7093952,120.4391335,"23.7093952, 120.4391335",,"11:00–14:00, 17:00–20:00",入選雲林100碗：推薦品項「鮭魚親子蓋飯」。,"雲林100碗, 虎尾鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7093952,120.4391335",,井野板前料理
FOOD-YL-081,在地美食,雲林100碗,日光下的貓 (雲林米香花生奶舒芙蕾),虎尾鎮,632雲林縣虎尾鎮林森路二段350號,23.7003962,120.4255596,"23.7003962, 120.4255596",,平日 11:00–19:00 / 假日 10:30–20:00 (週三休),入選雲林100碗：推薦品項「雲林米香花生奶舒芙蕾」。,"雲林100碗, 虎尾鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7003962,120.4255596",,日光下的猫 貓中途咖啡餐館 鹹食供應至19:30｜ 1樓一般用餐區 ｜2樓貓咪互動用餐區｜
FOOD-YL-082,在地美食,雲林100碗,四川樂山 (麻辣燙),虎尾鎮,632雲林縣虎尾鎮和平路107號,23.7084828,120.4358116,"23.7084828, 120.4358116",,16:00–23:00 (依店家現場公告),入選雲林100碗：推薦品項「麻辣燙」。,"雲林100碗, 虎尾鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7084828,120.4358116",,四川樂山
FOOD-YL-083,在地美食,雲林100碗,怪咖咖啡 (咖啡汽水),虎尾鎮,632雲林縣虎尾鎮建國一村83-6號,23.7134911,120.4217985,"23.7134911, 120.4217985",,三至五 10:00–17:00 / 週末 13:00–18:00 (週一二休),入選雲林100碗：推薦品項「咖啡汽水」。,"雲林100碗, 虎尾鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7134911,120.4217985",,雲林100碗-怪咖咖啡
FOOD-YL-084,在地美食,雲林100碗,披薩老爹虎尾總店 (任性小孩),虎尾鎮,632雲林縣虎尾鎮立德路129號,23.7067904,120.423677,"23.7067904, 120.423677",,"11:00–14:00, 17:00–21:00 (週一二休)",入選雲林100碗：推薦品項「任性小孩」。,"雲林100碗, 虎尾鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7067904,120.423677",,虎尾美食披薩老爹義大利餐廳 虎尾披薩 Pizza
FOOD-YL-085,在地美食,雲林100碗,抱糰料理工作室 (季節鹹飯),虎尾鎮,632雲林縣虎尾鎮建國一村83號丁棟,23.7131963,120.4219432,"23.7131963, 120.4219432",,依店家粉專公告為主,入選雲林100碗：推薦品項「季節鹹飯」。,"雲林100碗, 虎尾鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7131963,120.4219432",,6/13店休一天 雲林100碗-抱糰料理（季節鹹飯、家常料理、飲品）
FOOD-YL-086,在地美食,雲林100碗,虎珍堂 (虎月燒),虎尾鎮,632雲林縣虎尾鎮中山路13號,23.7057327,120.4353526,"23.7057327, 120.4353526",,週一至週日 10:00–18:30,入選雲林100碗：推薦品項「虎月燒」。,"雲林100碗, 虎尾鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7057327,120.4353526",,虎珍堂 菓寮店
FOOD-YL-087,在地美食,雲林100碗,海中寶餐廳 (苦茶油雞),虎尾鎮,632雲林縣虎尾鎮文科路166號,23.7115091,120.4444833,"23.7115091, 120.4444833",,09:00–17:00 (或依現場公告為主),入選雲林100碗：推薦品項「苦茶油雞」。,"雲林100碗, 虎尾鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7115091,120.4444833",,雲林100碗-虎尾海中寶海鮮店
FOOD-YL-088,在地美食,雲林100碗,偶鵝嚐嚐 (鵝肉專賣店-虎尾店),虎尾鎮,632雲林縣虎尾鎮成德街102號,23.7090661,120.4481678,"23.7090661, 120.4481678",,"11:00–14:00, 17:00–20:00 (週四休)",入選雲林100碗：推薦品項「鵝肉專賣店-虎尾店」。,"雲林100碗, 虎尾鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7090661,120.4481678",,偶鵝嚐嚐鵝肉專賣店-虎尾店
FOOD-YL-089,在地美食,雲林100碗,媽祖埔豆腐張 (麻辣臭豆腐鴨血煲),虎尾鎮,632雲林縣虎尾鎮林森路二段471號,23.6988156,120.4247853,"23.6988156, 120.4247853",,"11:00–14:00, 17:00–20:30",入選雲林100碗：推薦品項「麻辣臭豆腐鴨血煲」。,"雲林100碗, 虎尾鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.6988156,120.4247853",,雲林100碗-媽祖埔豆腐張麻辣傳說
FOOD-YL-090,在地美食,雲林100碗,樂包子 LeBaozi (鮮肉包),虎尾鎮,632雲林縣虎尾鎮林森路二段25號,23.7074347,120.4309764,"23.7074347, 120.4309764",,週一至週日 06:30–22:00,入選雲林100碗：推薦品項「鮮肉包」。,"雲林100碗, 虎尾鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7074347,120.4309764",,樂包子LeBaozi
FOOD-YL-091,在地美食,雲林100碗,蔗香甜 (蔗香手工蛋捲),虎尾鎮,632雲林縣虎尾鎮德興路1-2號,23.7086141,120.435068,"23.7086141, 120.435068",,09:00–18:00,入選雲林100碗：推薦品項「蔗香手工蛋捲」。,"雲林100碗, 虎尾鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7086141,120.435068",,蔗一攤 虎尾店｜人氣甘蔗青茶｜宵夜美食
FOOD-YL-092,在地美食,雲林100碗,"請進,來吃甜 (車輪餅(芋泥純肉鬆))",虎尾鎮,632雲林縣虎尾鎮新興路21號,23.704599,120.427884,"23.704599, 120.427884",,14:00–18:30 (週一二休),入選雲林100碗：推薦品項「車輪餅(芋泥純肉鬆)」。,"雲林100碗, 虎尾鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.704599,120.427884",,請進。來吃甜
FOOD-YL-093,在地美食,雲林100碗,饅享受 (療癒造型饅頭),虎尾鎮,632雲林縣虎尾鎮文科路926號,23.6870105,120.4129571,"23.6870105, 120.4129571",,10:00–18:00 (週日休),入選雲林100碗：推薦品項「療癒造型饅頭」。,"雲林100碗, 虎尾鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.6870105,120.4129571",,饅享受
FOOD-YL-094,在地美食,雲林100碗,千巧谷 (焦糖布蕾堡),崙背鄉,637雲林縣崙背鄉建國路28號,23.7611476,120.3655914,"23.7611476, 120.3655914",,週一至週日 08:00–22:00,入選雲林100碗：推薦品項「焦糖布蕾堡」。,"雲林100碗, 崙背鄉, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7611476,120.3655914",,千巧谷牛樂園牧場
FOOD-YL-095,在地美食,雲林100碗,李排骨酥 (米糕),崙背鄉,637雲林縣崙背鄉建國路16號,23.7591959,120.3542243,"23.7591959, 120.3542243",,06:00–13:30 (週四休),入選雲林100碗：推薦品項「米糕」。,"雲林100碗, 崙背鄉, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7591959,120.3542243",,李排骨酥
FOOD-YL-096,在地美食,雲林100碗,李排骨酥 (排骨酥湯),崙背鄉,637雲林縣崙背鄉建國路16號,23.7591959,120.3542243,"23.7591959, 120.3542243",,06:00–13:30 (週四休),入選雲林100碗：推薦品項「排骨酥湯」。,"雲林100碗, 崙背鄉, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7591959,120.3542243",,李排骨酥
FOOD-YL-097,在地美食,雲林100碗,李排骨酥 (滷肉飯),崙背鄉,637雲林縣崙背鄉建國路16號,23.7591959,120.3542243,"23.7591959, 120.3542243",,06:00–13:30 (週四休),入選雲林100碗：推薦品項「滷肉飯」。,"雲林100碗, 崙背鄉, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7591959,120.3542243",,李排骨酥
FOOD-YL-098,在地美食,雲林100碗,臺一養蜂園蜜茶站 (蜂蜜蛋糕),崙背鄉,637雲林縣崙背鄉建國路18號,23.7593488,120.3542662,"23.7593488, 120.3542662",,週一至週日 08:00–21:00,入選雲林100碗：推薦品項「蜂蜜蛋糕」。,"雲林100碗, 崙背鄉, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7593488,120.3542662",,臺一蜂業養蜂 園蜜茶站
FOOD-YL-099,在地美食,雲林100碗,圓仔冰 (圓仔冰),莿桐鄉,647雲林縣莿桐鄉中正路138號,23.7574506,120.4996276,"23.7574506, 120.4996276",,08:00–19:00 (週二休),入選雲林100碗：推薦品項「圓仔冰」。,"雲林100碗, 莿桐鄉, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7574506,120.4996276",,647雲林縣莿桐鄉莿桐村中正路138號
FOOD-YL-100,在地美食,雲林100碗,閣再來 (筒仔米糕),莿桐鄉,647雲林縣莿桐鄉中正路192號,23.7572643,120.4996835,"23.7572643, 120.4996835",,07:00–19:00,入選雲林100碗：推薦品項「筒仔米糕」。,"雲林100碗, 莿桐鄉, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7572643,120.4996835",,雲林100碗-莿桐閣再來米糕 排骨麵
FOOD-YL-101,在地美食,漫遊雲林網站推薦,西螺黃記九層粿 (九層粿),西螺鎮,648雲林縣西螺鎮建興路286號,23.8016179,120.4593239,"23.8016179, 120.4593239",,週二至週日 05:00–11:00 (週一休),入選漫遊雲林網站推薦：推薦品項「九層粿」。,"漫遊雲林網站推薦, 西螺鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.8016179,120.4593239",,西螺黃家九層粿
FOOD-YL-102,在地美食,漫遊雲林網站推薦,琴連碗粿城 (西螺米碗粿),西螺鎮,648雲林縣西螺鎮延平路75號,23.8018092,120.46271,"23.8018092, 120.46271",,週一至週日 06:30–17:30,入選漫遊雲林網站推薦：推薦品項「西螺米碗粿」。,"漫遊雲林網站推薦, 西螺鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.8018092,120.46271",,琴連碗粿城
FOOD-YL-103,在地美食,漫遊雲林網站推薦,西螺三角大水餃 (三角大水餃),西螺鎮,648雲林縣西螺鎮觀音街12號,23.801587,120.4633637,"23.801587, 120.4633637",,10:00–17:00 (週一、週四休),入選漫遊雲林網站推薦：推薦品項「三角大水餃」。,"漫遊雲林網站推薦, 西螺鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.801587,120.4633637",,西螺三角大水餃
FOOD-YL-104,在地美食,漫遊雲林網站推薦,泉威布丁豆花 (三色布丁豆花),褒忠鄉,634雲林縣褒忠鄉中正路282號,23.6974268,120.3093786,"23.6974268, 120.3093786",,週一至週日 09:00–21:00,入選漫遊雲林網站推薦：推薦品項「三色布丁豆花」。,"漫遊雲林網站推薦, 褒忠鄉, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.6974268,120.3093786",,泉威布丁豆花
FOOD-YL-105,在地美食,漫遊雲林網站推薦,阿桂竹仔腳碗粿 (加蛋古早味碗粿),褒忠鄉,634雲林縣褒忠鄉南生路11-1號,23.6958132,120.3094473,"23.6958132, 120.3094473",,週一至週日 06:00–12:00,入選漫遊雲林網站推薦：推薦品項「加蛋古早味碗粿」。,"漫遊雲林網站推薦, 褒忠鄉, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.6958132,120.3094473",,褒忠阿桂竹仔腳碗粿｜65年老店｜肉粽 豬血湯 碗粿
FOOD-YL-106,在地美食,漫遊雲林網站推薦,和香珍喜餅 (蒜頭酥、古早味牛舌餅),褒忠鄉,634雲林縣褒忠鄉中正路208號,23.6946234,120.3120122,"23.6946234, 120.3120122",,週一至週日 08:00–21:00,入選漫遊雲林網站推薦：推薦品項「蒜頭酥、古早味牛舌餅」。,"漫遊雲林網站推薦, 褒忠鄉, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.6946234,120.3120122",,和香珍囍餅（百年老店）
FOOD-YL-107,在地美食,漫遊雲林網站推薦,番薯仔炊仔飯 (炊仔飯、炊蛋),斗六市,640雲林縣斗六市中正路89號,23.7081784,120.5447019,"23.7081784, 120.5447019",,週一至週五 09:00–13:00 (週末休),入選漫遊雲林網站推薦：推薦品項「炊仔飯、炊蛋」。,"漫遊雲林網站推薦, 斗六市, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7081784,120.5447019",,番薯仔炊飯
FOOD-YL-108,在地美食,漫遊雲林網站推薦,老街碗粿 (古早味碗粿、蛋飯),斗六市,640雲林縣斗六市太平路122號,23.7082001,120.5414796,"23.7082001, 120.5414796",,"10:30–14:20, 16:30–19:20 (週日休)",入選漫遊雲林網站推薦：推薦品項「古早味碗粿、蛋飯」。,"漫遊雲林網站推薦, 斗六市, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7082001,120.5414796",,老街碗粿
FOOD-YL-109,在地美食,漫遊雲林網站推薦,阿賜豬腳飯 (招牌豬腳飯),斗六市,640雲林縣斗六市公正街23號,23.7094207,120.5437034,"23.7094207, 120.5437034",,16:00–22:00 (週六休),入選漫遊雲林網站推薦：推薦品項「招牌豬腳飯」。,"漫遊雲林網站推薦, 斗六市, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7094207,120.5437034",,阿賜豬腳
FOOD-YL-110,在地美食,漫遊雲林網站推薦,青食 Green Food (青食四重奏),斗六市,640雲林縣斗六市永昌西街46號,23.7024706,120.5398914,"23.7024706, 120.5398914",,"平日11:00–15:00, 17:00–21:00 / 假日11:00–21:00",入選漫遊雲林網站推薦：推薦品項「青食四重奏」。,"漫遊雲林網站推薦, 斗六市, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7024706,120.5398914",,青食
FOOD-YL-111,在地美食,漫遊雲林網站推薦,長興圓仔冰 (綜合圓仔冰、綜合燒麻糬),斗六市,640雲林縣斗六市中華路136號,23.7085292,120.5451492,"23.7085292, 120.5451492",,週一至週日 11:00–21:30,入選漫遊雲林網站推薦：推薦品項「綜合圓仔冰、綜合燒麻糬」。,"漫遊雲林網站推薦, 斗六市, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7085292,120.5451492",,長興圓仔冰
FOOD-YL-112,在地美食,漫遊雲林網站推薦,魯香香黃金樂排專賣店 (黃金魯肋排飯),虎尾鎮,632雲林縣虎尾鎮光復路348號,23.7102404,120.4374046,"23.7102404, 120.4374046",,"週一至週日 10:30–14:30, 16:30–20:00",入選漫遊雲林網站推薦：推薦品項「黃金魯肋排飯」。,"漫遊雲林網站推薦, 虎尾鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.7102404,120.4374046",,魯香香黃金樂排
FOOD-YL-113,在地美食,漫遊雲林網站推薦,北港保生堂漢方咖啡館 (漢方養生咖啡、御膳金箔滷肉飯),北港鎮,651雲林縣北港鎮中山路61號,23.5657959,120.3041152,"23.5657959, 120.3041152",,週一至週日 11:00–19:00 (週三休),入選漫遊雲林網站推薦：推薦品項「漢方養生咖啡、御膳金箔滷肉飯」。,"漫遊雲林網站推薦, 北港鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.5657959,120.3041152",,保生堂漢方咖啡館
FOOD-YL-114,在地美食,漫遊雲林網站推薦,金捷發煎盤粿 (綜合煎盤粿 (粿、米腸、香腸、滷大腸)),北港鎮,651雲林縣北港鎮中山路80號,23.5659257,120.3043817,"23.5659257, 120.3043817",,週二至週日 06:00–11:30 (週一休),入選漫遊雲林網站推薦：推薦品項「綜合煎盤粿 (粿、米腸、香腸、滷大腸)」。,"漫遊雲林網站推薦, 北港鎮, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.5659257,120.3043817",,金捷發煎盤粿（金捷發五金行）
FOOD-YL-115,在地美食,漫遊雲林網站推薦,阿龍傳統小吃 (招牌雞魯飯、紅燒草魚麵),水林鄉,652雲林縣水林鄉水林路72號,23.5721642,120.2436028,"23.5721642, 120.2436028",,24小時營業,入選漫遊雲林網站推薦：推薦品項「招牌雞魯飯、紅燒草魚麵」。,"漫遊雲林網站推薦, 水林鄉, 在地小吃","https://www.google.com/maps/search/?api=1&query=23.5721642,120.2436028",,阿龍傳統小吃
SOUV-YL-001,特色伴手禮,特產名店,丸莊醬油觀光工廠,西螺鎮,648雲林縣西螺鎮延平路188號,23.8024272,120.4637897,"23.8024272, 120.4637897",05-5863666,08:00–20:00,百年古法黑豆純釀造醬油，傳承螺陽甘醇風味，台灣代表性伴手禮。,"百年醬油, 黑豆蔭油, 觀光工廠","https://www.google.com/maps/search/?api=1&query=23.8024272,120.4637897",,丸莊醬油觀光工廠
SOUV-YL-002,特色伴手禮,特產名店,瑞春醬油觀光工廠,西螺鎮,648雲林縣西螺鎮福田里社口68-31號,23.7879324,120.4300431,"23.7879324, 120.4300431",05-5882288,08:30–17:00,堅持陶甕日曝180天純手工釀造，醬香濃郁甘醇。,"手工純釀, 黑豆甕釀, 觀光工廠","https://www.google.com/maps/search/?api=1&query=23.7879324,120.4300431",,瑞春醬油觀光工廠
SOUV-YL-003,特色伴手禮,特產名店,珍的西螺麻糬大王,西螺鎮,648雲林縣西螺鎮延平路130號,23.801518,120.4618048,"23.801518, 120.4618048",05-5883632,09:00–18:00,100%純糯米製作，片沾花生糖粉軟Q不黏牙，雲林超人氣排隊甜點。,"西螺米, 純糯米麻糬, 傳統甜點","https://www.google.com/maps/search/?api=1&query=23.801518,120.4618048",,珍的 西螺麻糬大王 西螺老街店
SOUV-YL-004,特色伴手禮,特產名店,大同醬油黑金釀造館,斗六市,640雲林縣斗六市斗工二路39號,23.7198127,120.5988961,"23.7198127, 120.5988961",05-5573636,08:30–17:30,老字號黑金釀造，結合在地雲林柳丁創新風味，榮獲多項伴手禮大獎。,"黑金釀造, 創意果香醬油, 觀光工廠","https://www.google.com/maps/search/?api=1&query=23.7198127,120.5988961",,大同醬油黑金釀造館-觀光工廠
SOUV-YL-005,特色伴手禮,特產名店,世唯烘焙坊,斗六市,640雲林縣斗六市民生南路101號,23.703329,120.5371462,"23.703329, 120.5371462",05-5370717,09:00–21:30,雲林在地知名連鎖烘焙名店，狀元餅內餡鹹甜交織，口感細緻紮實。,"傳統喜餅, 狀元餅, 烘焙伴手禮","https://www.google.com/maps/search/?api=1&query=23.703329,120.5371462",,世唯囍餅斗六旗艦門市
SOUV-YL-006,特色伴手禮,特產名店,三好國際酒店 (三好米),斗六市,640雲林縣斗六市斗六五路35號,23.7168074,120.5342592,"23.7168074, 120.5342592",05-5510999,24小時營業,三好米集團指標性飯店，結合優質在地農特產與頂級米禮盒。,"在地好米, 頂級飯店, 特產禮盒","https://www.google.com/maps/search/?api=1&query=23.7168074,120.5342592",,640雲林縣斗六市三平里斗六五路35號
SOUV-YL-007,特色伴手禮,特產名店,虎珍堂 (菓寮店),虎尾鎮,632雲林縣虎尾鎮中山路167號,23.7057327,120.4353526,"23.7057327, 120.4353526",05-6323639,10:00–18:30,以雲林在地優質地瓜打造的精緻糕點名店，散步甜點虎月燒超人氣。,"地瓜糕點, 虎月燒, 虎尾老街名店","https://www.google.com/maps/search/?api=1&query=23.7057327,120.4353526",,虎珍堂 菓寮店
SOUV-YL-008,特色伴手禮,特產名店,興隆毛巾觀光工廠,虎尾鎮,632雲林縣虎尾鎮埒內里84-1號,23.724982,120.4431645,"23.724982, 120.4431645",05-6220159,08:30–17:30,台灣首座蛋糕毛巾文創觀光工廠，100%純棉製造，兼具趣味與實用。,"文創毛巾, 蛋糕造型毛巾, 台灣製造","https://www.google.com/maps/search/?api=1&query=23.724982,120.4431645",,興隆毛巾觀光工廠
SOUV-YL-009,特色伴手禮,特產名店,虎尾釀酒醋莊,虎尾鎮,632雲林縣虎尾鎮延平里下南15-6號,23.6810297,120.4098157,"23.6810297, 120.4098157",05-6629991,09:00–17:00,堅持以在地台灣好米釀造單一純米威士忌與天然水果醋，在地風土代表。,"職人釀造, 台灣米威士忌, 地方創生","https://www.google.com/maps/search/?api=1&query=23.6810297,120.4098157",,釀島 ｜ Favorland 虎尾釀酒廠
SOUV-YL-010,特色伴手禮,特產名店,雲林記憶COOL,虎尾鎮,632雲林縣虎尾鎮林森路一段501號,23.7087085,120.4327643,"23.7087085, 120.4327643",05-6327282,09:30–18:00 (週一休),原虎尾登記所古蹟活化，提供在地甘蔗特色甜點與雲林嚴選農創選物。,"歷史建物, 虎尾出張所, 在地文創","https://www.google.com/maps/search/?api=1&query=23.7087085,120.4327643",,雲林記憶Cool
SOUV-YL-011,特色伴手禮,特產名店,北港日興堂囍餅,北港鎮,651雲林縣北港鎮中山路3號,23.5646671,120.3038715,"23.5646671, 120.3038715",05-7833779,08:00–22:00,北港朝天宮廟前香客指定伴手禮，經典狀元餅包覆蛋黃肉脯與綠豆沙。,"北港大餅, 狀元餅第一品牌, 香客必買","https://www.google.com/maps/search/?api=1&query=23.5646671,120.3038715",,日興堂囍餅有限公司
SOUV-YL-012,特色伴手禮,特產名店,北港傳發之家,北港鎮,651雲林縣北港鎮中山路20號,23.5685634,120.305906,"23.5685634, 120.305906",05-7832847,08:00–21:00,北港老街傳承老字號餅店，遵循古法手工製作，香氣純樸道地。,"朝天宮老街, 傳統喜餅, 古法烘焙","https://www.google.com/maps/search/?api=1&query=23.5685634,120.305906",,傳發之家
SOUV-YL-013,特色伴手禮,特產名店,狀元珍水蒸蛋糕 (北港創始店),北港鎮,651雲林縣北港鎮中山路107號,23.5644676,120.3041298,"23.5644676, 120.3041298",05-7837887,08:00–20:00,堅持古法蒸炊的水蒸蛋糕，口感鬆軟濕潤不油膩，健康少負擔。,"古早味水蒸蛋糕, 清爽無負擔, 朝天宮老街","https://www.google.com/maps/search/?api=1&query=23.5644676,120.3041298",,狀元珍水蒸蛋糕
SOUV-YL-014,特色伴手禮,特產名店,蜜蜂故事館 Honey Museum,古坑鄉,646雲林縣古坑鄉湳子路88號,23.658601,120.540373,"23.658601, 120.540373",05-5828255,09:00–17:30,三代養蜂家族傳承，100%純天然蜂蜜與養生蜂王乳製品，座落綠色隧道旁。,"純天然蜂蜜, 綠色隧道景點, 養蜂三代","https://www.google.com/maps/search/?api=1&query=23.658601,120.540373",,蜜蜂故事館 Honey Museum
SOUV-YL-015,特色伴手禮,特產名店,福祿壽觀光酒廠,古坑鄉,646雲林縣古坑鄉中山路11號,23.640383,120.560074,"23.640383, 120.560074",05-5823106,09:00–17:00,古坑百年優良水質釀造，重現傳統釀酒工藝與珍貴陳年高粱。,"製酒觀光工廠, 朱水泉古井, 傳統釀酒","https://www.google.com/maps/search/?api=1&query=23.640383,120.560074",,福祿壽觀光酒廠
SOUV-YL-016,特色伴手禮,特產名店,谷泉咖啡莊園,古坑鄉,646雲林縣古坑鄉荷苞村荷苞34-5號,23.6537,120.592382,"23.6537, 120.592382",05-5262781,10:00–18:00 (週二休),荷苞山自產自銷台灣咖啡莊園，提供從產地到杯中的純粹咖啡香。,"精品咖啡莊園, 產地自烘, 荷苞山咖啡","https://www.google.com/maps/search/?api=1&query=23.6537,120.592382",,荷苞山步道
SOUV-YL-017,特色伴手禮,特產名店,千巧谷牛樂園牧場 / 烘焙坊,崙背鄉,637雲林縣崙背鄉羅厝村東興182-32號,23.7611476,120.3655914,"23.7611476, 120.3655914",05-6969845,09:00–19:00,嚴選崙背在地優質鮮乳烘焙製作，奶香濃郁入口即化，雲林必買冠軍甜點。,"崙背酪農鮮乳, 鮮奶蛋糕, 超人氣名產","https://www.google.com/maps/search/?api=1&query=23.7611476,120.3655914",,千巧谷牛樂園牧場
SOUV-YL-018,特色伴手禮,特產名店,源順芝麻觀光油廠,土庫鎮,633雲林縣土庫鎮成功路1-60號,23.6722395,120.3953157,"23.6722395, 120.3953157",05-6622268,08:30–17:30,百年老字號低溫初榨芝麻油，保留完整天然營養，獲國家品質金牌獎肯定。,"低溫冷壓, 芝麻油觀光工廠, 伴手禮大獎","https://www.google.com/maps/search/?api=1&query=23.6722395,120.3953157",,源順芝麻觀光油廠
SOUV-YL-019,特色伴手禮,特產名店,樂米工坊 (米蛋糕),土庫鎮,633雲林縣土庫鎮建國路35巷3號,23.6788102,120.39765,"23.6788102, 120.39765",05-6626009,09:00–18:00 (週一休),以100%台灣在地好米研發無麩質米烘焙蛋糕，口感輕柔綿密好消化。,"純米烘焙, 無麩質米蛋糕, 台灣好米創生","https://www.google.com/maps/search/?api=1&query=23.6788102,120.39765",,樂米工坊
SOUV-YL-020,特色伴手禮,特產名店,玉津烘焙坊,臺西鄉,636雲林縣台西鄉中山路131號,23.7002773,120.1990724,"23.7002773, 120.1990724",05-6982231,08:00–21:30,臺西鄉街區在地深耕老牌烘焙坊，保留樸實道地的鄉村烘焙美味。,"海口老店, 傳統糕餅, 在地人情味","https://www.google.com/maps/search/?api=1&query=23.7002773,120.1990724",,雲林100碗-台西玉津烘焙坊-雲林伴手禮 雲林名產 雲林蛋黃酥 雲林西點外燴 雲林會議餐盒 雲林蛋糕麵包 台西咖啡 台西美食
SOUV-YL-021,特色伴手禮,特產名店,洽源馨西點麵包廠,大埤鄉,631雲林縣大埤鄉延惠村南門街13號,23.6309544,120.462984,"23.6309544, 120.462984",05-5912163,08:00–21:00,大埤百年特色糕點「鳥仔餅」代表老店，外型討喜、內餡甜香可口。,"大埤名產, 鳥仔餅創始, 百年糕餅","https://www.google.com/maps/search/?api=1&query=23.6309544,120.462984",,彌勒佛院
SOUV-YL-022,特色伴手禮,特產名店,大埤酸菜文化館,大埤鄉,631雲林縣大埤鄉民生路665號,23.6305838,120.4136461,"23.6305838, 120.4136461",05-5916963,08:30–17:00 (週末休),全台酸菜故鄉代表文化館，展示百年芥菜醃漬文化與優質特級酸菜伴手禮。,"酸菜之鄉, 產地直銷, 傳統醃漬文化","https://www.google.com/maps/search/?api=1&query=23.6305838,120.4136461",,大埤酸菜文化館
SOUV-YL-023,特色伴手禮,特產名店,水林杰樂蕃薯園,水林鄉,652雲林縣水林鄉水北村水林路1-50號,23.5743086,120.2099934,"23.5743086, 120.2099934",05-7855018,08:00–18:00,水林優質沙質土壤培育的台農57號甘藷，甘甜鬆軟，營養健康的天然甜點。,"黃金地瓜, 產地直送, 冰烤甘藷","https://www.google.com/maps/search/?api=1&query=23.5743086,120.2099934",,雲林100碗(杰樂蕃薯園)
